"Abstract_Expressionism-2" 7
"Art_Informel-6" 8
"Abstract_Expressionism-14" 8
"Cubism-13" 9
"Cubism-16" 9
"Magic_Realism-19" 9
"Art_Informel-11" 9
"Art_Informel-12" 9
"Abstract_Expressionism-0" 9
"Abstract_Expressionism-13" 9
"Magic_Realism-1" 10
"Magic_Realism-12" 10
"Ukiyo-e-7" 10
